Deal ID;Is public;Deal scope;Deal size;Target country;Current size under contract;Current size in operation (production);Current negotiation status;Current implementation status;Fully updated;Created at;Top parent companies;Intended size (in ha);Size under contract (leased or purchased area, in ha);Size in operation (production, in ha);Comment on land area;Intention of investment;Comment on intention of investment;Carbon offset project;Comment on carbon offset project;Nature of the deal;Comment on nature of the deal;Negotiation status;Comment on negotiation status;Implementation status;Comment on implementation status;Purchase price;Purchase price currency;Purchase price area type;Purchase price area;Comment on purchase price;Annual leasing fee;Annual leasing fee currency;Annual leasing fee type;Annual leasing fee area;Comment on leasing fees;Contract farming;On leased / purchased;On leased area/farmers/households;Not on leased / purchased (out-grower);Not on leased area/farmers/households (out-grower);Comment on contract farming;Jobs created (total);Planned number of jobs (total);Planned employees (total);Planned daily/seasonal workers (total);Current total number of jobs/employees/ daily/seasonal workers;Comment on jobs created (total);Jobs created (foreign);Planned number of jobs (foreign);Planned employees (foreign);Planned daily/seasonal workers (foreign);Current foreign number of jobs/employees/ daily/seasonal workers;Comment on jobs created (foreign);Jobs created (domestic);Planned number of jobs (domestic);Planned employees (domestic);Planned daily/seasonal workers (domestic);Current domestic number of jobs/employees/ daily/seasonal workers;Comment on jobs created (domestic);Actors involved in the negotiation / admission process;Name of investment project;Comment on investment chain;Operating company: Investor ID;Operating company: Name;Operating company: Country of registration/origin;Operating company: Classification;Operating company: Investor homepage;Operating company: Opencorporates link;Operating company: Comment;Name of community;Name of indigenous people;Comment on communities / indigenous peoples affected;Recognition status of community land tenure;Comment on recognitions status of community land tenure;Community consultation;Comment on consultation of local community;Community reaction;Comment on community reaction;Presence of land conflicts;Comment on presence of land conflicts;Displacement of people;Number of people actually displaced;Number of households actually displaced;Number of people displaced out of their community land;Number of people displaced staying on community land;"Number of households displaced ""only"" from their agricultural fields";Number of people facing displacement once project is fully implemented;Comment on displacement of people;Negative impacts for local communities;Comment on negative impacts for local communities;Promised compensation (e.g. for damages or resettlements);Received compensation (e.g. for damages or resettlements);Promised benefits for local communities;Comment on promised benefits for local communities;Materialized benefits for local communities;Comment on materialized benefits for local communities;Presence of organizations and actions taken (e.g. farmer organizations, NGOs, etc.);Former land owner;Comment on former land owner;Former land use;Comment on former land use;Former land cover;Comment on former land cover;Crops area/yield/export;Comment on crops;Livestock area/yield/export;Comment on livestock;Mineral resources area/yield/export;Comment on mineral resources;Contract farming crops;Comment on contract farming crops;Contract farming livestock;Comment on contract farming livestock;Electricity generation;Comment on electricity generation;Carbon sequestration/offsetting;Comment on carbon sequestration/offsetting;Has domestic use;Domestic use;Has export;Export;Country 1;Country 1 ratio;Country 2;Country 2 ratio;Country 3;Country 3 ratio;Comment on use of produce;In country processing of produce;Comment on in country processing of produce;Processing facilities / production infrastructure of the project (e.g. oil mill, ethanol distillery, biomass power plant etc.);In-country end products of the project;Water extraction envisaged;Comment on water extraction envisaged;Source of water extraction;Comment on source of water extraction;Comment on how much do investors pay for water;Water extraction amount;Comment on how much water is extracted;Use of irrigation infrastructure;Comment on use of irrigation infrastructure;Water footprint of the investment project;Comment on gender-related info;Overall comment;Not public;Comment on not public
744;Yes;transnational;18730.00;Bolivia;18730.00;12500.00;Concluded (Contract signed);In operation (production);2023-11-08T20:33:23.615000+00:00;2013-02-15T16:00:37+00:00;EverChina Int’l Holdings Company Limited#45073#China, Hong Kong Special Administrative Region;;2016##12500|2022-03#current#18730;2016#current#12500;;#current##Food crops;soja, maiz, sorgo;Unknown;;Outright purchase;;2017#current#Concluded (Contract signed);;2005#current#In operation (production);;46000000.00;US Dollar ($);;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;45073;EverChina Int’l Holdings Company Limited;China, Hong Kong Special Administrative Region;Stock-exchange listed company;https://www.everchina202.com.hk/companyinfo.php?lang=en;;"Company lists them as a Consolidated Enterprises; currently marking as stock-exchange listed as it is stated as well in their company info";;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;State;;Commercial (large-scale) agriculture;;Cropland|Forest land;;#current####Sorghum, Corn (Maize), Soya Beans;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;Shanghai Pengxin bought a farm in 2005 in Bolivia;False;
747;Yes;transnational;10000.00;Brazil;10000.00;10000.00;Concluded (Contract signed);In operation (production);2024-09-23T15:28:08.795871+00:00;2013-02-15T16:00:38+00:00;Maquarie Group Ltda#3565#Australia;200000.00;2014#current#10000;2014#current#10000;;#current##Food crops;;Unknown;;Outright purchase;;2010##Intended (Under negotiation)|2014#current#Concluded (Contract signed);;2014#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;35383;Macquarie Crop Partners;Brazil;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;the investor purchases farms;;;;;#current####Corn (Maize), Grains (unspecified), Soya Beans, Sugar Cane, Wheat;;;;;;;;;;;;;;Unknown;;Yes;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;Según su informe de sustentabilidad del año 2020 la empresa Macquarie opera en Brasil a través de las siguientes empresas: Cruzeiro do Sul Grãos, Solví Participações y Zmacq. La única empresa de las mencionadas anteriormente que se encuentra en San Pablo (región que se indica en esta transacción) es Solví Participações. Sin embargo, esta empresa fue adquirida, en parte, por el grupo Macquarie en el año 2019, 5 años luego de la adquisición a la que se refiere este caso. Por lo expresado anteriormente se presume que el área de esta transacción fue vendida. No se encontró mayor información.;False;
749;Yes;transnational;24212.00;Brazil;24212.00;;Concluded (Contract signed);Startup phase (no production);2025-06-05T14:27:48.717494+00:00;2013-02-15T16:00:38+00:00;Cresud S.A.#3027#Argentina;;2007#current#24212;;;2007#current##Food crops;;Unknown;;Outright purchase;;2007#current#Concluded (Contract signed);;2007#current#Startup phase (no production);;21000000.00;Brazilian Real (R$);;24247.00;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Fazenda Nova Buriti;;35385;"BrasilAgro—Companhia Brasileira de Propiedades Agrícolas (""BrasilAgro"")";Brazil;Private company;;;"The Company and its subsidiaries have 9 (nine) farms in 5 (five) Brazilian states and one jointly-controlled
farm in Paraguay, with total area of 255,888 hectares, including 14,263 leased hectares and 117,307
hectares in joint venture.
The activities of wholly-owned subsidiaries Cremaq Ltda. (""Cremaq""), Engenho de Maracajú Ltda.
(""Engenho""), Imobiliária Jaborandi Ltda. (""Jaborandi""), Araucária Ltda. (""Araucária""), Mogno Ltda.
(""Mogno""), Cajueiro Ltda. (""Cajueiro""), Ceibo Ltda. (“Ceibo”) and Flamboyant Ltda. (“Flamboyant”)
comprise the purchase and sale of properties, land, buildings and real estate in rural and/or urban areas.";;;;;;;;;;Unknown;conflict: the government investigates Brasilagro for suspected illegal land acquisitions. Purchases without authorization from the National Institute of Colonization and Agrarian Reform (Incra) or the National Congress.  Currently, there are a number of restrictions, such as limitations on the areas that can be acquired and the requirement of prior authorization from the government for the sale of land to foreigners. Incra opened a procedure to investigate the situation in May 2016.;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;Unknown;;;;;;;;Eucalyptus production in the municipality of Januária (MG) is used to supply the iron ore production furnaces of companies located in the region.;Unknown;;;;No;;Groundwater;;;1;"Consumo de agua: 1.40 m3/año (2018-2019)
Consumo de agua: 1.01 (2019-2020)
Antes de ser conducida al depósito de agua, el agua bombeada pasa por un proceso de cloración y filtración que garantiza su potabilidad.
Algunos usos: consumo humano y fumigación agrícola";Unknown;;;;;False;
754;Yes;transnational;30000.00;Brazil;30000.00;30000.00;Concluded (Contract signed);In operation (production);2023-07-13T02:39:02.765000+00:00;2013-02-15T16:00:39+00:00;Louis Dreyfus Group#681#Netherlands;;2011#current#30000;2011#current#30000;;#current##Non-food agricultural commodities;;Unknown;;Outright purchase;;2005#current#Concluded (Contract signed);;2006#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;De acuerdo al reporte de sostenibilidad de 2021 la empresa no cuenta con tierras en el estado de San Pablo, por lo que presume que las tierras fueron vendidas.;35389;Louis Dreyfus Company Brasil S.A.;Brazil;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current####Citrus Fruits (unspecified);;;;;;;;;;;;;;Unknown;;Yes;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
766;Yes;transnational;45700.00;Brazil;45700.00;;Concluded (Contract signed);Startup phase (no production);2023-07-26T23:13:40.202000+00:00;2013-02-15T16:00:40+00:00;Stora Enso#147#Finland;;2009#current#45700;;;#current##Timber plantation for wood and fiber;;Unknown;;Outright purchase;;2004#current#Concluded (Contract signed);;2004#current#Startup phase (no production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;Consejo de defensa nacional#Government / state institutions (government, ministries, departments, agencies etc.)|Government / State institutions#Other|Instituto Nacional de Colonización y Reforma Agraria (INCRA)#Government / state institutions (government, ministries, departments, agencies etc.);;;36623;Azenglever Agropecuaria Ltda.;Brazil;Private company;;;;;;;;In 2008, 2,500 families camped in Rio Grande do Sul and INCRA claimed to have no land to settle.;Not consulted;;Rejection;"Environmental organizations in Rio Grande do Sul accused the company of causing environmental impacts. They indicate that these projects affect local biodiversity.
Between 800 and 900 women from the Via Campesina organization occupied one of the company's farms, Fazenda Tarumã. It´s located in Rosario do Sul, approximately 400 km from Porto Alegre. They uprooted eucalyptus trees and planted native trees in their place in protest against the vertiginous advance of these ""green deserts"" in the country.
The state governor, Yeda Crusius, sent in the Military squad, which violently fired rubber bullets at the occupants, wounding more than 50 people and arresting most of them, who were locked up in a sports stadium.";No;"There is a conflict regarding land acquisition. Stora Enso used a Brazilian company to purchase land in a border area. According to Brazilian law, foreign companies cannot buy land in border areas without the approval of the national defense council and the National Institute of Colonization and Agrarian Reform (INCRA).
The State Prosecutor's Office opened a civil investigation, in order to know the environmental licensing process of the company's projects. In addition, there is an open process in the Federal Police to investigate the crime.
The ownership of the land was regularized in 2010 when the National Defense Council accepted that the company Stora Enso bought the land from Azenglaver, the Brazilian company.";Unknown;;;;;;;;Environmental degradation|Socio-economic|Displacement;"
";;;Community shares in the investment project;generating employment and development;;Stora Enso generates only two permanent jobs and a few temporary jobs on the 2,100-hectare Taruma farm.;"Acción Campesina: is a social actor that promotes sustainable agriculture in partnership with other actors.
Most of the women involved in this association come from camps and settlements of the Landless Movement -MST in Rio Grande do Sul.";;;;;;;#current####Eucalyptus;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
767;Yes;transnational;221086.00;Brazil;221086.00;197208.00;Concluded (Contract signed);In operation (production);2020-09-06T15:47:19.652384+00:00;2013-02-15T16:00:40+00:00;Stora Enso#147#Finland|Suzano Papel e Celulose S.A.#43839#Brazil;;2011##1000000.0|2018#current#221086.0;2011##100000.0|2018#current#197208.0;"The area in operation includes 87,398 thousands of hectares of eucalyptus plantations and the rest is composed of infrastructure, nurseries and reserves.
Of the total area under contract, 4,900 thousands of hectares correspond to leased land.";2018#current#221086.0#Timber plantation for wood and fiber;eucalyptus plantations for cellulose production by Veracel;Unknown;;Outright purchase;;2005#current#Concluded (Contract signed);Fibria (a company of Votorantim Group) purchase part of active of Veracel in 2005 forming together with Stora Enso the company Veracel Fibria. Size increases subsequently in 2011 and 2018.;2005#current#In operation (production);First in operation in 2005.;;;;;;;;;;;Unknown;Yes;2018#current#4900.0##;Unknown;;Of the total area under contract, 4,900 thousands of hectares correspond to leased land.;Yes;;;;2020#current##813#;Lo indicado corresponde al total de la empresa. Además se aporta información sobre los empleados de empresas asociadas: 2328;Unknown;;;;;;Unknown;;;;;;;;"According to the source, the pulp factory named Veracel is a joint-venture between the swedish-finnish Stora Enso and the brazilian Aracruz now controled by the brazilian group Votorantim
Domestic partners: Aracruz (controlled by Vontorantim)";35395;Veracel Celulose S.A.;Brazil;Private company;https://www.veracel.com.br;;Veracel Celulose is a company formed through a joint venture between Suzano Papel e Celulose S.A. and Stora Enso. Suzano Papel e Celulose S.A. entered the business by acquiring the former Fibria. Veracel was founded in 1991 as Veracruz Florestal, being a subsidiary of Odebrecht. In 1997, the pulp mill was established through a partnership with Stora. In 2002, the former Aracruz (later renamed Fibria) took over the place of the Odebrecht company.;;pataxó#tupinambá#;"En total, hay 32 pueblos indígenas de las etnias Pataxó (29) y Tupinambá (3), con aproximadamente 22 mil indígenas en el territorio que opera la empresa.
La empresa opera en 11 municipios: Potiraguá, Mascote, Canavieiras, Belmonte, Itapebi, Itagimirim, Eunápolis, Santa Cruz Cabralia, Guaratinga, Itabela y Porto Seguro.
Veracel convive en los alrededores de su unidad de gestión con varias comunidades indígenas, con las que mantiene diferentes niveles de interacción. Esta relación se ha llevado a cabo y se ha mantenido sobre la base del diálogo y el entendimiento mutuo, con el acuerdo y la presencia de un representante de la FUNAI (Fundación Nacional del Indio). Veracel no mantiene sus propias plantaciones ni las del Programa de Productores Forestales en áreas indígenas que han sido demarcadas y reconocidas legalmente, y todas son plenamente respetadas.";;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current####Eucalyptus;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;TIM (Timber production);"Fábrica de celulosa
Planta de producción de energía";"celulosa
producción: 1.089.614 toneladas";Unknown;;;;;;"el valor indicado corresponde a 22,2 m3/ Tonelada de celulosa 
producida por la empresa en su conjunto

water_extraction_amount=22,2";Unknown;;;"La empresa financia proyectos de educación, agricultura familiar y otras iniciativas de generación de ingresos que benefician a grupos de mujeres, como así también comunidades pesqueras e indígenas y asociaciones comunitarias.
En el año 2020 seis agricultoras de la Asociación Miramar mostraron su determinación frente a las limitaciones y tuvieron la primera experiencia de venta de su producción en el marco de la asociación UFSB y Veracel. Con la provisión de insumos y apoyo técnico, plantaron una hectárea de sandía y cosecharon 10 toneladas de la fruta, generando así una inyección de ánimo para entrar en 2021 con renovada esperanza.
Lo indicado corresponde a las actividades realizadas por la empresa en todo el ámbito que opera.";;False;
768;Yes;transnational;1300000.00;Brazil;1300000.00;1300000.00;Concluded (Contract signed);In operation (production);2025-06-05T14:41:34.347504+00:00;2013-02-15T16:00:40+00:00;Royal Dutch Shell#3109#Netherlands|Cosan Industria e Comercio SA#3110#Brazil;;2015##86000|2021#current#1300000;2015##860000|2021#current#1300000;;#current##Biomass for biofuels, Non-food agricultural commodities;;Unknown;;Outright purchase;;2010#current#Concluded (Contract signed);;2010#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;2012#current#40000##;;Unknown;;;;;;Unknown;;;;;;;;;35396;Raizen;Brazil;Private company;;;;;Guaraní#;;;Muchos guaraníes viven en condiciones deplorables, en reservas superpobladas o acampando al borde de las carreteras tras ser desalojados de sus tierras.;;;;"Indígenas guaraníes denunciaron que Raizen compraba caña de azúcar cultivada en tierras reclamadas por la comunidad. Finalmente, en junio de 2012, tras una campaña de Survival (organización que trabaja en la defensa de los derechos de los pueblos indígenas tribales en todo el mundo) y la presión del Ministerio Público de Brasil, Raizen acordó dejar de comprar caña de azúcar cultivada en tierras indígenas declaradas como tales por el Ministerio de Justicia.
Uno de los compromisos alcanzados en esa ocasión fue que la empresa consultaría con la Fundación Nacional del Indio (FUNAI) para evitar inversiones o expansiones en zonas de conflicto que pudieran ser reconocidas como tierras indígenas en el futuro.";Unknown;Existen conflictos violentos entre agricultores e indígenas por la tierra. Hombres armados asesinaron a líderes guaraníes en nombre de los cultivadores de caña de azúcar y agricultores que les han arrebatado casi todas sus tierras.;Unknown;;;;;;;;;;;;;Raizen se comprometió a realizar un programa de inversión social enfocado en la población indígena;;;;;;;;;;#current####Sugar Cane;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
774;Yes;transnational;78000.00;Brazil;78000.00;78000.00;Concluded (Contract signed);In operation (production);2023-07-27T23:47:29.460000+00:00;2013-02-15T16:00:41+00:00;Shree Renuka Sugars#694#India|Grupo Equipav#3850#Brazil;;2014#current#78000;2014#current#78000;;#current##Biomass for biofuels, Food crops;;Unknown;;Outright purchase;;2010#current#Concluded (Contract signed);;2010#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;35400;Renuka do Brasil SA;Brazil;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current####Sugar Cane;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Yes;FOD (Food processing (no specification));;;Unknown;;;;;;;Unknown;;;;;False;
775;Yes;transnational;27807.00;Brazil;27807.00;18622.00;Concluded (Contract signed);In operation (production);2024-09-23T19:30:28.130154+00:00;2013-02-15T16:00:41+00:00;Maquarie Group Ltda#3565#Australia;;2015#current#27807;2015#current#18622;"En 2006 la superficie de contrato era de 32702 ha y superficie en operación de 21823 ha
En mayo de 2013 la empresa vendió 4895 ha (superficie de contrato), de las cuales 3201 ha estaban en operación
Esta finca fue vendida en junio de 2015";#current##Biomass for biofuels, Food crops;;Unknown;;Outright purchase;En 2015 la empresa firmó un acuerdo de venta la propiedad;2006##Concluded (Contract signed)|2015##Concluded (Change of ownership)|2015#current#Concluded (Contract signed);;2006##In operation (production)|2015#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Fazenda Cremaq;;35383;Macquarie Crop Partners;Brazil;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current####Grains (unspecified);;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Yes;;;;;;;Unknown;;;;;False;
776;Yes;transnational;1380.00;Brazil;1380.00;809.00;Concluded (Contract signed);In operation (production);2025-06-09T14:04:15.912847+00:00;2013-02-15T16:00:41+00:00;Cresud S.A.#3027#Argentina;;2007##5396|2021#current#1380;2007##3666|2021#current#809;;2007##3666#Food crops|2021#current#809#Non-food agricultural commodities;;Unknown;;Outright purchase;;2007#current#Concluded (Contract signed);;2007#current#In operation (production);;33000000.00;Brazilian Real (R$);;5396.00;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Fazenda Alto Taquari;;35385;"BrasilAgro—Companhia Brasileira de Propiedades Agrícolas (""BrasilAgro"")";Brazil;Private company;;;"The Company and its subsidiaries have 9 (nine) farms in 5 (five) Brazilian states and one jointly-controlled
farm in Paraguay, with total area of 255,888 hectares, including 14,263 leased hectares and 117,307
hectares in joint venture.
The activities of wholly-owned subsidiaries Cremaq Ltda. (""Cremaq""), Engenho de Maracajú Ltda.
(""Engenho""), Imobiliária Jaborandi Ltda. (""Jaborandi""), Araucária Ltda. (""Araucária""), Mogno Ltda.
(""Mogno""), Cajueiro Ltda. (""Cajueiro""), Ceibo Ltda. (“Ceibo”) and Flamboyant Ltda. (“Flamboyant”)
comprise the purchase and sale of properties, land, buildings and real estate in rural and/or urban areas.";;;;;;;;;;Unknown;El gobierno investiga a Brasilagro por presunta adquisición ilegal de tierras sin la autorización del Instituto Nacional de Colonización y Reforma Agraria (INCRA) ni del Congreso Nacional. Actualmente, existen diversas restricciones, como la limitación de las áreas que se pueden adquirir y la exigencia de autorización previa del gobierno para la venta de tierras a extranjeros. El INCRA inició un procedimiento para investigar la situación en mayo de 2016.;Unknown;;;;;;;;;;;;;;;;;;;;;;;2007#####Grains (unspecified), Sugar Cane|2021#current####Sugar Cane;;;;;;;;;;;;;;Yes;;Unknown;;;;;;;;Sugarcane production in Alto Taquari (MT) and Rio Verde (GO) is used to supply raw material to Odebrecht Agroindustrial, one of the country's largest companies in the production of energy and sugar.;Unknown;;;;Unknown;;Groundwater;;;8;"5,7 m3 2018-2019
8,19 m3 2019-2020
Antes de ser conducida al depósito de agua, el agua bombeada pasa por un proceso de cloración y filtración que garantiza su potabilidad.
Algunos usos:consumo humano, y la fumigación agrícola.";Unknown;;;;;False;
778;Yes;transnational;5500.00;Brazil;5500.00;5500.00;Concluded (Contract signed);In operation (production);2023-07-29T20:41:51.419000+00:00;2013-02-15T16:00:42+00:00;Archer Daniels Midland Company (ADM)#3871#United States of America;12000.00;2012##1300|2018#current#5500;2018#current#5500;;#current##Biomass for biofuels;;Unknown;;Lease|Pure contract farming;"La empresa Archer Daniels Midland (ADM) firma un contrato de asociación con los propietarios de las tierras en el que se establece que ADM es la única responsable de la gestión de la explotación, incluyendo todo el proceso de producción de aceite de palma y cualquier elemento logístico relacionado. La duración de cada asociación es de 25 años. En total, hay 14 fincas gestionadas por (ADM).
ADM firmó un contrato de asociación con compra exclusiva de su producción con 267 agricultores familiares. La asociación incluye tres entidades: ADM, el Banco da Amazônia (BASA) que financia el proyecto, y el agricultor.";2011#current#Concluded (Contract signed);;2011##Startup phase (no production)|2012#current#In operation (production);Las plantaciones iniciaron entre el año 2012 y el 2014.;;;;;;;;;;;Yes;No;;Yes;2018#current#2500#270#;;Yes;;;;2018#current##374#;Ese número corresponde a todo el proyecto de palma de la empresa.;Unknown;;;;;;Unknown;;;;;;Gobierno brasilero#Government / state institutions (government, ministries, departments, agencies etc.);;;3871;Archer Daniels Midland Company (ADM);United States of America;Stock-exchange listed company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;En la región, se benefician indirectamente a más de 3.000 personas mediante contribuciones a las comunidades circundantes a través de diversos proyectos socioambientales. Por ejemplo, se otorgaron a los pequeños agricultores la oportunidad de acceder a líneas de crédito y formación técnica, lo que les ha permitido llegar a un nuevo mercado y generar valor a largo plazo tanto para ellos como para sus comunidades.;;;;;;;;#current####Oil Palm;"El 25% de la producción total del proyecto de palma de la empresa proviene del programa de pequeños agricultores y el 75% restante lo producen las explotaciones gestionadas por la empresa.
Además de la palma, los pequeños propietarios producen yuca, pimienta negra y frutas como principales cultivos de renta. Otros cultivos que extraen de sus montañas son frutos del Amazonas como el açai, el cacao, la fruta de la pasión, las nueces de Brasil y el urucum. También se crían animales de granja, como cerdos y aves de corral, para el consumo familiar.";;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;AGF (Agrofuel production);El procesamiento del aceite de palma se lleva a cabo en una fábrica de aceite local de terceros.;;Unknown;;;;;;;Unknown;;;;;False;
779;Yes;transnational;13281.00;Brazil;13281.00;13281.00;Concluded (Contract signed);In operation (production);2023-07-29T22:40:42.814000+00:00;2013-02-15T16:00:42+00:00;Adecoagro S.A.#662#Luxembourg;;2014#current#13281;2014#current#13281;De acuerdo a lo que se indica en el informe de TASACIÓN DE BIENES INMUEBLES de la empresa en 2014. (http://ir.adecoagro.com/Download/20150320013939.pdf);#current##Biomass for biofuels, Food crops;;Unknown;;Outright purchase;;2006#current#Concluded (Contract signed);;2006#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Yes;;;;#current#4883##;el numero corresponde a los empleados de la empresa en sus dos unidades industriales en Mato Grosso do Sul, Usina Ivinhema y Usina Angélica.;Unknown;;;;;;Unknown;;;;;;;;De acuerdo a la presentaión institucional de la empresa Adecoagro, los principales inversores son Soros Fund Management LLC y Qatar Investment Authority;43893;Adecoagro Brasil Participações;Brazil;Private company;https://www.adecoagro.com/;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;La empresa impulsa iniciativas para promover el desarrollo integral en las comunidades donde opera y trabaja conjuntamente con el sector público y organizaciones sociales. Las acciones sociales que realizan están vinculadas a la educación y al desarrollo local, de manera estratégica, integral y planificada, a largo plazo.;;;;;;;;#current####Sugar Cane;;;;;;;;;;;;;;Unknown;100.0;Unknown;;;;;;;;;Unknown;En el Brasil, las operaciones abarcan la producción y comercialización de etanol y azúcar, así como la cogeneración y la comercialización de electricidad, en los estados de Mato Grosso do sul y Minas Gerais.;Planta de energía de biomasa, destilería de etanol;Etanol, azúcar y energía eléctrica;Unknown;;;"Puntos de captación
Usina Ivinhema
Pozo 01- Consumo Industrial - 22°23'16.59""S - 53°53'21.18""O - Acuífero Guaraní
Pozo 02- Consumo Industrial - 22°23'46.70""S - 53°53'36.00""O - Acuífero Guaraní
Pozo 03- Consumo Industrial - 22°23'31.20""S - 53°52'59.00""O - Acuífero Guaraní
Pozo 04- Consumo Humano - 22°23'25.16""S - 53°53'19.89""O - Acuífero Bauru
Pozo 05- Consumo Humano - 22°23'45.60""S - 53°53'37.10""O - Acuífero Bauru";;;"Este valor corresponde al agua captada en la Unidad Ivinhema (MS) en el año 2019

water_extraction_amount=2.684.893";Unknown;;;"El 29 de octubre de 2019, representantes del sector sucroenergético, reunidos en la 19ª Conferencia Internacional DATAGRO sobre Azúcar y Etanol, en São Paulo, firmaron un término de compromiso con los Principios de Empoderamiento de las Mujeres, conjunto de directrices, para el medio empresarial, organizado de forma conjunta por la ONU Mujeres y el Pacto Global de las Naciones Unidas. Entre las empresas participantes, estaba Adecoagro, es decir, adhieren a los principios.
En total son siete principios que fueron definidos en los Principios de Empoderamiento de las Mujeres, para ayudar a las empresas a incorporar valores y prácticas persiguiendo la equidad de género en sus negocios. De manera resumida, los compromisos son:
•	El establecimiento de un líder corporativo sensible al tema.
•	El tratamiento de mujeres y hombres de forma justa, respetando y apoyando los derechos humanos y la no discriminación.
•	La garantía de salud, seguridad y bienestar de los públicos femenino y masculino en las empresas.
•	El estímulo a la educación, a la capacitación y al desarrollo profesional de mujeres.
•	El apoyo al emprendedorismo femenino y a la promoción de políticas de empoderamiento.
•	El incentivo a la igualdad de género, mediante iniciativas destinadas a la comunidad y al activismo social.
•	La medición, documentación y publicación de los progresos de las empresas en la promoción de la igualdad de género.";La empresa posee más de 270.000 hectáreas en Argentina, Brasil y Uruguay y posee molinos de azúcar, destilerías de etanol, molinos de arroz, granjas lecheras y fábricas.;False;
781;Yes;transnational;4400.00;Brazil;4400.00;4400.00;Concluded (Contract signed);In operation (production);2023-07-29T23:20:45.068000+00:00;2013-02-15T16:00:42+00:00;Biogreen Oil B.V.#697#Netherlands;40000.00;2011#current#4400;2011#current#4400;;#current##Biomass for biofuels;;Unknown;;Outright purchase;;2008#current#Concluded (Contract signed);In 2009, Biogreen Oil had the project to buy 10 000 ha of land in Brazil.;2008#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;Biogreen Oil is established in Argentina and Brazil and (in september 2009) wanted to expand in Indonesia where it wanted to cultivate 50 600, most of which would be public land (for leasing). It looked for opportunities in Costa Rica, Dominican Republic and Ghana.;35403;Biogreen Oil;Brazil;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current####Jatropha;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
